domain,split,row_kind,control,control_value,score_mode,ablation,eta,confidence_weight,weight_boundary,weight_calibration_gap,weight_evidence,weight_grid_label,expected_events,expected_candidates_per_event,expected_candidate_key_count,tie_break_seed,candidate_key_count,score_key_count,score_coverage_rate,missing_score_keys,extra_score_keys,duplicate_score_keys,invalid_scores,blank_score_keys,audit_ok,score_degeneracy_event_count,constant_score_event_count,constant_score_event_rate,max_constant_event_rate,mean_unique_scores_per_event,min_unique_scores_per_event,tie_pair_count,total_score_pair_count,tie_pair_rate,max_tie_pair_rate,degeneracy_audit_ok,sample_count,parse_success_rate,avg_latency,avg_confidence,avg_candidates,MRR,out_of_candidate_rate,HR@5,NDCG@5,coverage@5,head_exposure_ratio@5,longtail_coverage@5,HR@10,NDCG@10,coverage@10,head_exposure_ratio@10,longtail_coverage@10,HR@20,NDCG@20,coverage@20,head_exposure_ratio@20,longtail_coverage@20,metric_name,metric_value,candidate_rows_for_value
toys,valid,main_control,eta,1,full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.25652385487071,0.0,0.3206,0.2510166846374734,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2762685739322779,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033379389690315,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2762685739322779,1
toys,valid,main_control,eta,2,full,full,2.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2550674847149297,0.0,0.3179,0.2492339793752984,0.1420440915697332,0.72982,0.0532194689143798,0.3959,0.2743148705246753,0.2357586675634868,0.73233,0.1031117307814183,0.5037,0.3013573979299723,0.3789034021156804,0.729985,0.199901768172888,NDCG@10,0.2743148705246753,1
toys,valid,main_control,eta,4,full,full,4.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2237549938243787,0.0,0.2588,0.212261231748895,0.1517335126973749,0.72224,0.0568160212941251,0.3181,0.2312693695364254,0.2557677925523158,0.71724,0.1131408834526902,0.4223,0.2573316281314583,0.4056904182913693,0.71451,0.2210691425312123,NDCG@10,0.2312693695364254,1
toys,valid,main_control,weight_grid_label,"0.33,0.33,0.34",full,full,1.0,0.7,0.33,0.33,0.34,"0.33,0.33,0.34",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2562033693431657,0.0,0.3205,0.2507428705881877,0.1415266952959271,0.7291,0.0532828442867101,0.3993,0.2760268966993909,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3030958213808244,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2760268966993909,1
toys,valid,main_control,weight_grid_label,"0.4,0.2,0.4",full,full,1.0,0.7,0.4,0.2,0.4,"0.4,0.2,0.4",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2562224169622132,0.0,0.3206,0.2507928705881877,0.1415313988984163,0.7291,0.0532670004436276,0.3993,0.2760435633660575,0.2349872767552668,0.73186,0.1028265416059319,0.5071,0.3031124880474911,0.376579822486042,0.7306,0.1989669814310159,NDCG@10,0.2760435633660575,1
toys,valid,main_control,weight_grid_label,"0.4,0.4,0.2",full,full,1.0,0.7,0.4,0.4,0.2,"0.4,0.4,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.0475,1,20120265,50500000,0.3984210891089109,0.7,True,10000,1.0,0.0,-1.0,101.0,0.25657385487071,0.0,0.3206,0.2510535916621162,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2763054809569207,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033748459936744,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2763054809569207,1
toys,valid,main_control,weight_grid_label,"0.5,0.3,0.2",full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.133,1,20116950,50500000,0.3983554455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.25652385487071,0.0,0.3206,0.2510166846374734,0.1415266952959271,0.72912,0.0532670004436276,0.3993,0.2762685739322779,0.2349731659477994,0.73186,0.1028423854490145,0.5071,0.3033379389690315,0.376579822486042,0.730595,0.1989669814310159,NDCG@10,0.2762685739322779,1
toys,valid,main_control,weight_grid_label,"0.7,0.2,0.1",full,full,1.0,0.7,0.7,0.2,0.1,"0.7,0.2,0.1",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,24,0.0024,0.02,8.0475,1,20120265,50500000,0.3984210891089109,0.7,True,10000,1.0,0.0,-1.0,101.0,0.2565530716247386,0.0,0.3205,0.2510149063813928,0.1415172880909488,0.72918,0.0532194689143798,0.3991,0.2762317652862066,0.2349637587428211,0.73186,0.1027631662336016,0.5071,0.3033521476536041,0.3766127477034661,0.730585,0.1990303568033462,NDCG@10,0.2762317652862066,1
home,test,main_control,eta,0,full,full,0.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,6.3754,1,21087369,50500000,0.4175716633663366,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1285410099577449,0.0,0.1599,0.1120697101299637,0.0938129511779384,0.79962,0.0437232616052614,0.239,0.1374367737683685,0.1669552068138221,0.79528,0.0900804546325266,0.3619,0.1683139301390363,0.2926090975639731,0.792015,0.1835930017240278,NDCG@10,0.1374367737683685,1
home,test,main_control,eta,0.25,full,full,0.25,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1278244723305659,0.0,0.1597,0.1115886563910928,0.0937434878091787,0.7999,0.0437392248260008,0.2368,0.136355033529387,0.1666052183019946,0.79649,0.0891226613881616,0.3613,0.1675791127080086,0.2918450005076169,0.793295,0.1825553923759657,NDCG@10,0.136355033529387,1
home,test,main_control,eta,0.5,full,full,0.5,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1278244723305659,0.0,0.1597,0.1115886563910928,0.0937434878091787,0.7999,0.0437392248260008,0.2368,0.136355033529387,0.1666052183019946,0.79649,0.0891226613881616,0.3613,0.1675791127080086,0.2918450005076169,0.793295,0.1825553923759657,NDCG@10,0.136355033529387,1
home,test,main_control,eta,1,full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1278244723305659,0.0,0.1597,0.1115886563910928,0.0937434878091787,0.7999,0.0437392248260008,0.2368,0.136355033529387,0.1666052183019946,0.79649,0.0891226613881616,0.3613,0.1675791127080086,0.2918450005076169,0.793295,0.1825553923759657,NDCG@10,0.136355033529387,1
home,test,main_control,eta,2,full,full,2.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1268418107998932,0.0,0.1557,0.1096320391054269,0.0939278329031947,0.79902,0.0440744524615286,0.2341,0.1347947842833448,0.1668403250885658,0.79685,0.0890268820637251,0.3587,0.1660898777052092,0.2921094956425094,0.79315,0.1824436498307898,NDCG@10,0.1347947842833448,1
home,test,main_control,eta,4,full,full,4.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.108407899834317,0.0,0.1223,0.0880873610247756,0.0926213872369075,0.80682,0.0418715279994891,0.1906,0.1099227435276557,0.1671395519078381,0.80067,0.0871112955749952,0.3158,0.1412822510435815,0.2972471132626944,0.791595,0.1842794202158227,NDCG@10,0.1099227435276557,1
home,test,main_control,weight_grid_label,"0.33,0.33,0.34",full,full,1.0,0.7,0.33,0.33,0.34,"0.33,0.33,0.34",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1277244723305659,0.0,0.1597,0.1115148423418071,0.0937434878091787,0.7999,0.0437392248260008,0.2368,0.1362812194801013,0.1666052183019946,0.79649,0.0891226613881616,0.3613,0.1675052986587229,0.2918450005076169,0.793295,0.1825553923759657,NDCG@10,0.1362812194801013,1
home,test,main_control,weight_grid_label,"0.4,0.2,0.4",full,full,1.0,0.7,0.4,0.2,0.4,"0.4,0.2,0.4",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1277244723305659,0.0,0.1597,0.1115148423418071,0.0937434878091787,0.79992,0.0437392248260008,0.2368,0.1362812194801013,0.1666052183019946,0.79649,0.0891226613881616,0.3613,0.1675052986587229,0.2918450005076169,0.793295,0.1825553923759657,NDCG@10,0.1362812194801013,1
home,test,main_control,weight_grid_label,"0.4,0.4,0.2",full,full,1.0,0.7,0.4,0.4,0.2,"0.4,0.4,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,7.951,1,20785801,50500000,0.4116000198019802,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1278244723305659,0.0,0.1597,0.1115886563910928,0.0937434878091787,0.7999,0.0437392248260008,0.2368,0.136355033529387,0.1666052183019946,0.79649,0.0891226613881616,0.3613,0.1675791127080086,0.2918450005076169,0.793295,0.1825553923759657,NDCG@10,0.136355033529387,1
home,test,main_control,weight_grid_label,"0.5,0.3,0.2",full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,8.0386,1,20783212,50500000,0.4115487524752475,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1278244723305659,0.0,0.1597,0.1115886563910928,0.0937434878091787,0.7999,0.0437392248260008,0.2368,0.136355033529387,0.1666052183019946,0.79649,0.0891226613881616,0.3613,0.1675791127080086,0.2918450005076169,0.793295,0.1825553923759657,NDCG@10,0.136355033529387,1
home,test,main_control,weight_grid_label,"0.7,0.2,0.1",full,full,1.0,0.7,0.7,0.2,0.1,"0.7,0.2,0.1",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,5,0.0005,0.02,7.951,1,20785801,50500000,0.4116000198019802,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1279372436104557,0.0,0.1593,0.1115394822540155,0.093722114464945,0.8,0.0436274822808249,0.2368,0.1364293960758505,0.1666319349822868,0.79647,0.0891705510503799,0.3612,0.1676306729664903,0.2918396571715584,0.7933,0.1825553923759657,NDCG@10,0.1364293960758505,1
home,valid,main_control,eta,0,full,full,0.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,5.6012,1,27042403,50500000,0.5354931287128712,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1325798501269786,0.0,0.1657,0.1180910285625766,0.0956250567844755,0.79464,0.0456428879965443,0.2338,0.1400215449931689,0.1707302082720951,0.7916,0.093029580686963,0.3449,0.1679633769722911,0.3003350952108641,0.78818,0.1869070664085622,NDCG@10,0.1400215449931689,1
home,valid,main_control,eta,0.25,full,full,0.25,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1322155380913732,0.0,0.165,0.1175624733903971,0.0955796292040553,0.79578,0.0452269345833266,0.2345,0.1399469280089625,0.1705084147912202,0.79305,0.0921016846113235,0.3435,0.1673888370900048,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.1399469280089625,1
home,valid,main_control,eta,0.5,full,full,0.5,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1322155380913732,0.0,0.165,0.1175624733903971,0.0955796292040553,0.79578,0.0452269345833266,0.2345,0.1399469280089625,0.1705084147912202,0.79305,0.0921016846113235,0.3435,0.1673888370900048,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.1399469280089625,1
home,valid,main_control,eta,1,full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1322155380913732,0.0,0.165,0.1175624733903971,0.0955796292040553,0.79578,0.0452269345833266,0.2345,0.1399469280089625,0.1705084147912202,0.79305,0.0921016846113235,0.3435,0.1673888370900048,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.1399469280089625,1
home,valid,main_control,eta,2,full,full,2.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1313751342220424,0.0,0.1627,0.1162630827212555,0.0957479784726713,0.79646,0.0446030044635,0.2336,0.1390188418011871,0.1706687474279972,0.79364,0.0917817204473099,0.3431,0.166562851416049,0.2998193585625645,0.78919,0.1861871470395315,NDCG@10,0.1390188418011871,1
home,valid,main_control,eta,4,full,full,4.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1132615947004079,0.0,0.1306,0.094888279434463,0.0954246409885041,0.80356,0.0435791191386564,0.1958,0.1156546361703421,0.1718899476781162,0.79666,0.0915417473242996,0.3057,0.1431790052187484,0.3034856315235341,0.78777,0.1894187850960692,NDCG@10,0.1156546361703421,1
home,valid,main_control,weight_grid_label,"0.33,0.33,0.34",full,full,1.0,0.7,0.33,0.33,0.34,"0.33,0.33,0.34",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1321322047580398,0.0,0.165,0.1175017523164685,0.0955796292040553,0.79578,0.0452269345833266,0.2345,0.1398862069350339,0.1705084147912202,0.79305,0.0921016846113235,0.3435,0.1673281160160762,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.1398862069350339,1
home,valid,main_control,weight_grid_label,"0.4,0.2,0.4",full,full,1.0,0.7,0.4,0.2,0.4,"0.4,0.2,0.4",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1321822047580398,0.0,0.165,0.1175386593411113,0.0955796292040553,0.79578,0.0452269345833266,0.2345,0.1399231139596768,0.1705084147912202,0.79305,0.0921016846113235,0.3435,0.1673650230407191,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.1399231139596768,1
home,valid,main_control,weight_grid_label,"0.4,0.4,0.2",full,full,1.0,0.7,0.4,0.4,0.2,"0.4,0.4,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.7421,1,26837162,50500000,0.5314289504950495,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1322155380913732,0.0,0.165,0.1175624733903971,0.0955796292040553,0.79578,0.0452269345833266,0.2345,0.1399469280089625,0.1705084147912202,0.79305,0.0921016846113235,0.3435,0.1673888370900048,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.1399469280089625,1
home,valid,main_control,weight_grid_label,"0.5,0.3,0.2",full,full,1.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.8014,1,26835377,50500000,0.531393603960396,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1322155380913732,0.0,0.165,0.1175624733903971,0.0955796292040553,0.79578,0.0452269345833266,0.2345,0.1399469280089625,0.1705084147912202,0.79305,0.0921016846113235,0.3435,0.1673888370900048,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.1399469280089625,1
home,valid,main_control,weight_grid_label,"0.7,0.2,0.1",full,full,1.0,0.7,0.7,0.2,0.1,"0.7,0.2,0.1",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,55,0.0055,0.02,6.7421,1,26837162,50500000,0.5314289504950495,0.7,True,10000,1.0,0.0,-1.0,101.0,0.132245851944187,0.0,0.1648,0.1175243817550216,0.0955609237297646,0.79592,0.0452269345833266,0.2347,0.140022527538406,0.1705003981593813,0.79303,0.0921176828195242,0.3435,0.1674095185094404,0.299789964245822,0.789085,0.1863471291215384,NDCG@10,0.140022527538406,1
tools,test,main_control,eta,0,full,full,0.0,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,6,0.0006,0.02,6.2725,1,22082183,50500000,0.4372709504950495,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1594101620450473,0.0,0.1968,0.1446198368519272,0.1188602770359345,0.75594,0.049722389767859,0.2795,0.1711310231989598,0.2046341380495673,0.7499,0.1002489985926166,0.4043,0.202344099346396,0.3483385021021338,0.741385,0.20162699701511,NDCG@10,0.1711310231989598,1
tools,test,main_control,eta,0.25,full,full,0.25,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,6,0.0006,0.02,7.5141,1,21836677,50500000,0.4324094455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1584648371713279,0.0,0.1958,0.1437678236983085,0.1188602770359345,0.75624,0.0499543760342721,0.276,0.1694977081356276,0.2047890122426161,0.75016,0.1003417930991818,0.4005,0.2006940718218429,0.3481911827477704,0.74171,0.2011475587311897,NDCG@10,0.1694977081356276,1
tools,test,main_control,eta,0.5,full,full,0.5,0.7,0.5,0.3,0.2,"0.5,0.3,0.2",10000,101,1010000,20260607,1010000,1010000,1.0,0,0,0,0,0,True,10000,6,0.0006,0.02,7.5141,1,21836677,50500000,0.4324094455445544,0.7,True,10000,1.0,0.0,-1.0,101.0,0.1584648371713279,0.0,0.1958,0.1437678236983085,0.1188602770359345,0.75624,0.0499543760342721,0.276,0.1694977081356276,0.2047890122426161,0.75016,0.1003417930991818,0.4005,0.2006940718218429,0.3481911827477704,0.74171,0.2011475587311897,NDCG@10,0.1694977081356276,1
